incident_id,call_timestamp,incident_type,severity_level,hazard_type,station,vehicle_id,vehicle_type,latitude,longitude,dispatch_timestamp,arrival_timestamp,cleared_timestamp,distance_km,response_minutes,vehicle_status,is_first_arrival
INC-00111,2025-02-01 07:10:38,Hazmat,4,Chemical,Station 12,H-01,Hazmat Unit,31.486406,74.42139,2025-02-01 07:12:45.703778414,2025-02-01 07:20:18.598380908,2025-02-01 09:43:00.737909990,6.46,7.55,Available,False
INC-00790,2025-02-01 23:40:42,Hazmat,5,Chemical,Station 12,H-01,Hazmat Unit,31.504403,74.36102,2025-02-01 23:43:50.065917564,2025-02-01 23:49:07.909316226,2025-02-02 02:20:37.479660546,2.34,5.3,Available,True
INC-00592,2025-02-02 21:26:32,Medical Emergency,3,Medical,Station 12,E-08,Engine,31.494735,74.34907,2025-02-02 21:29:58.063262456,2025-02-02 21:44:07.731295262,2025-02-02 23:19:42.987346016,13.36,14.16,Available,False
INC-00102,2025-02-03 07:46:30,Medical Emergency,2,Medical,Station 07,R-02,Rescue,31.51893,74.318947,2025-02-03 07:50:49.560533244,2025-02-03 07:58:52.124239470,2025-02-03 09:32:46.205031282,4.9,8.04,Available,True
INC-00574,2025-02-03 13:43:23,Vehicle Accident,3,Road Traffic,Station 12,R-01,Rescue,31.472965,74.39079,2025-02-03 13:45:14.949065318,2025-02-03 13:57:45.829451570,2025-02-03 16:13:55.521743012,13.55,12.51,Available,False
INC-00394,2025-02-03 14:55:41,Hazmat,3,Chemical,Station 07,R-03,Rescue,31.547425,74.319714,2025-02-03 14:56:55.685977208,2025-02-03 15:02:49.978786274,2025-02-03 16:37:51.247253678,3.28,5.9,Available,True
INC-00230,2025-02-03 15:36:00,Structure Fire,4,Fire,Station 12,L-03,Ladder,31.46705,74.365916,2025-02-03 15:38:51.056156856,2025-02-03 15:49:46.321822980,2025-02-03 18:06:50.616131976,7.94,10.92,Available,True
INC-00456,2025-02-03 21:05:09,High-Rise Rescue,4,High-Rise,Station 12,R-02,Rescue,31.488573,74.385923,2025-02-03 21:09:02.870251794,2025-02-03 21:19:08.774232942,2025-02-03 23:11:41.908359546,9.09,10.1,Available,False
INC-00205,2025-02-04 05:57:14,Medical Emergency,2,Medical,Station 12,R-03,Rescue,31.459029,74.353304,2025-02-04 05:58:52.291738448,2025-02-04 06:10:00.660215348,2025-02-04 07:14:43.884029726,11.97,11.14,Available,False
INC-00701,2025-02-04 10:44:02,Medical Emergency,3,Medical,Station 12,E-06,Engine,31.489808,74.3813,2025-02-04 10:48:10.201972123,2025-02-04 10:55:59.068274131,2025-02-04 12:38:16.897886701,5.29,7.81,Maintenance,False
INC-00724,2025-02-04 14:24:35,Medical Emergency,3,Medical,Station 07,E-04,Engine,31.545046,74.33758,2025-02-04 14:28:16.970071862,2025-02-04 14:34:08.010163394,2025-02-04 16:14:31.214333558,2.74,5.85,Available,True
INC-00098,2025-02-05 06:27:42,Medical Emergency,2,Medical,Station 21,E-05,Engine,31.568043,74.401185,2025-02-05 06:29:53.935714692,2025-02-05 06:39:25.394012471,2025-02-05 07:50:29.990646053,7.91,9.52,Maintenance,True
INC-00303,2025-02-05 15:39:49,Medical Emergency,3,Medical,Station 07,R-01,Rescue,31.526667,74.336893,2025-02-05 15:43:06.298738948,2025-02-05 15:50:12.276230692,2025-02-05 17:06:20.683465762,8.26,7.1,Available,True
INC-00482,2025-02-05 15:46:01,Medical Emergency,5,Medical,Station 12,R-03,Rescue,31.478006,74.372196,2025-02-05 15:48:29.059913416,2025-02-05 15:56:35.687289970,2025-02-05 18:33:37.613899144,4.19,8.11,Available,True
INC-00530,2025-02-06 18:43:45,Medical Emergency,3,Medical,Station 03,E-06,Engine,31.531101,74.382487,2025-02-06 18:46:19.600125354,2025-02-06 18:54:20.075522844,2025-02-06 20:46:37.186272252,5.87,8.01,Dispatched,False
INC-01004,2025-02-06 23:52:20,Medical Emergency,4,Medical,Station 03,E-07,Engine,31.516056,74.415716,2025-02-06 23:55:35.897160818,2025-02-07 00:04:46.520879738,2025-02-07 02:26:40.667906126,9.37,9.18,Available,True
INC-00993,2025-02-07 15:08:18,Hazmat,4,Chemical,Station 07,H-01,Hazmat Unit,31.537277,74.349354,2025-02-07 15:10:48.208715982,2025-02-07 15:15:32.606512968,2025-02-07 17:39:00.308816340,3.13,4.74,Available,True
INC-00192,2025-02-07 16:33:35,Structure Fire,4,Fire,Station 12,L-02,Ladder,31.517301,74.351423,2025-02-07 16:36:33.783910772,2025-02-07 16:44:01.547244278,2025-02-07 18:36:10.572379292,3.22,7.46,Available,True
INC-00763,2025-02-07 18:55:08,Vehicle Accident,4,Road Traffic,Station 03,R-04,Rescue,31.55516,74.332488,2025-02-07 18:58:37.162275440,2025-02-07 19:07:46.170295064,2025-02-07 21:08:49.843920938,4.06,9.15,Available,True
INC-00972,2025-02-08 08:44:52,Vehicle Accident,4,Road Traffic,Station 03,E-05,Engine,31.547425,74.341903,2025-02-08 08:48:59.314090732,2025-02-08 09:00:19.556208430,2025-02-08 10:54:08.319304516,8.1,11.34,Available,False
INC-00871,2025-02-08 09:59:04,Structure Fire,5,Fire,Station 12,L-01,Ladder,31.479918,74.384923,2025-02-08 10:03:43.037205004,2025-02-08 10:15:20.104758976,2025-02-08 12:21:49.629582304,6.32,11.62,Available,False
INC-00191,2025-02-08 13:17:48,Structure Fire,3,Fire,Station 07,L-01,Ladder,31.537199,74.36096,2025-02-08 13:19:13.154432118,2025-02-08 13:26:32.312992140,2025-02-08 14:44:12.966442686,7.33,7.32,Available,True
INC-00898,2025-02-08 15:20:42,Vehicle Accident,3,Road Traffic,Station 12,E-06,Engine,31.508535,74.371798,2025-02-08 15:24:15.903869736,2025-02-08 15:28:44.849154606,2025-02-08 17:23:58.727418258,2.76,4.48,Available,True
INC-00199,2025-02-08 16:53:34,Water Rescue,4,Water,Station 07,R-04,Rescue,31.540944,74.334053,2025-02-08 16:56:36.729173836,2025-02-08 17:08:16.634078470,2025-02-08 19:08:47.697345382,11.37,11.67,Available,True
INC-00023,2025-02-08 17:06:09,Hazmat,5,Chemical,Station 07,R-03,Rescue,31.546724,74.329892,2025-02-08 17:08:19.414662084,2025-02-08 17:12:48.780305970,2025-02-08 19:22:26.519814780,2.23,4.49,Dispatched,True
INC-00107,2025-02-08 23:10:12,Medical Emergency,3,Medical,Station 07,E-06,Engine,31.533811,74.326565,2025-02-08 23:11:53.989870608,2025-02-08 23:23:15.969940434,2025-02-09 01:22:36.439513980,11.03,11.37,Available,True
INC-00728,2025-02-09 00:02:00,Confined Space,3,Confined Space,Station 12,E-04,Engine,31.482371,74.398806,2025-02-09 00:02:35.285116560,2025-02-09 00:10:18.228390066,2025-02-09 01:41:08.317169184,5.54,7.72,Available,True
INC-00573,2025-02-09 02:46:09,Medical Emergency,2,Medical,Station 07,E-07,Engine,31.53539,74.34976,2025-02-09 02:47:37.027694058,2025-02-09 02:53:25.669676586,2025-02-09 04:37:55.731564498,3.13,5.81,Available,True
INC-00060,2025-02-09 04:22:37,Medical Emergency,2,Medical,Station 03,E-05,Engine,31.518795,74.369969,2025-02-09 04:25:07.016673447,2025-02-09 04:32:04.905893577,2025-02-09 06:24:15.839397285,3.92,6.96,Available,True
INC-00455,2025-02-09 20:41:24,Structure Fire,5,Fire,Station 03,R-02,Rescue,31.532795,74.37463,2025-02-09 20:45:43.263737796,2025-02-09 20:56:51.808091436,2025-02-09 23:24:08.914677149,7.71,11.14,Dispatched,True
INC-00453,2025-02-09 22:42:36,Medical Emergency,1,Medical,Station 07,R-04,Rescue,31.519061,74.321276,2025-02-09 22:44:21.145844802,2025-02-09 22:50:59.860991832,2025-02-09 23:14:12.260219082,6.55,6.65,Available,True
INC-00113,2025-02-10 10:44:39,Vehicle Accident,4,Road Traffic,Station 07,R-03,Rescue,31.540842,74.321586,2025-02-10 10:46:20.760819570,2025-02-10 10:53:11.917141014,2025-02-10 13:08:14.288469846,7.02,6.85,Available,True
INC-00550,2025-02-10 13:05:57,Hazmat,4,Chemical,Station 07,E-03,Engine,31.561403,74.363003,2025-02-10 13:08:08.773915080,2025-02-10 13:16:50.344769856,2025-02-10 14:46:50.682406266,4.02,8.69,Dispatched,True
INC-00089,2025-02-11 11:45:02,Vehicle Accident,3,Road Traffic,Station 07,R-04,Rescue,31.51581,74.352593,2025-02-11 11:46:45.589981166,2025-02-11 11:56:30.161739980,2025-02-11 13:42:01.280947346,5.84,9.74,Dispatched,True
INC-00781,2025-02-11 15:57:45,Structure Fire,4,Fire,Station 03,E-02,Engine,31.535996,74.327064,2025-02-11 15:59:51.177825612,2025-02-11 16:09:14.749985772,2025-02-11 17:54:39.941537940,7.9,9.39,Available,True
INC-00339,2025-02-11 19:30:00,Medical Emergency,3,Medical,Station 12,E-05,Engine,31.486758,74.390606,2025-02-11 19:33:39.080662830,2025-02-11 19:44:38.525146110,2025-02-11 21:51:03.027634872,7.79,10.99,Available,True
INC-00618,2025-02-11 19:30:10,Vehicle Accident,3,Road Traffic,Station 12,E-05,Engine,31.487612,74.372764,2025-02-11 19:33:27.288180976,2025-02-11 19:45:11.768882680,2025-02-11 21:28:26.938311700,9.47,11.74,Dispatched,True
INC-00657,2025-02-12 17:55:05,Medical Emergency,2,Medical,Station 21,R-04,Rescue,31.574936,74.392412,2025-02-12 17:56:12.984285313,2025-02-12 18:04:38.825314567,2025-02-12 19:22:41.364987337,8.55,8.43,Available,True
INC-00585,2025-02-12 18:39:21,Structure Fire,4,Fire,Station 12,E-05,Engine,31.470947,74.373814,2025-02-12 18:42:49.887014292,2025-02-12 18:54:14.819463540,2025-02-12 21:00:51.965051622,9.18,11.42,Available,False
INC-00613,2025-02-12 19:36:31,Confined Space,2,Confined Space,Station 07,R-02,Rescue,31.504355,74.348607,2025-02-12 19:38:41.016753922,2025-02-12 19:52:37.058365906,2025-02-12 21:52:41.999726854,12.52,13.93,Available,True
INC-00751,2025-02-13 07:13:16,Structure Fire,4,Fire,Station 03,E-02,Engine,31.529743,74.388176,2025-02-13 07:15:43.860656926,2025-02-13 07:24:14.789965948,2025-02-13 09:22:20.988444994,8.17,8.52,Dispatched,True
INC-00705,2025-02-13 13:17:04,High-Rise Rescue,4,High-Rise,Station 03,L-01,Ladder,31.524438,74.370783,2025-02-13 13:18:55.315720714,2025-02-13 13:25:37.088021002,2025-02-13 15:37:21.535984570,2.91,6.7,Available,False
INC-00787,2025-02-13 16:00:11,Medical Emergency,2,Medical,Station 21,E-05,Engine,31.567747,74.401462,2025-02-13 16:02:32.217379208,2025-02-13 16:07:21.197256650,2025-02-13 17:04:46.453353242,4.41,4.82,Available,True
INC-00445,2025-02-13 16:02:42,Hazmat,5,Chemical,Station 03,H-02,Hazmat Unit,31.501247,74.313644,2025-02-13 16:04:07.056670428,2025-02-13 16:11:04.572873060,2025-02-13 18:30:35.059067436,3.9,6.96,Available,True
INC-00793,2025-02-13 20:19:00,Structure Fire,5,Fire,Station 07,R-03,Rescue,31.529711,74.30995,2025-02-13 20:23:40.540896504,2025-02-13 20:35:45.190902354,2025-02-13 22:47:19.328935494,7.36,12.08,Dispatched,True
INC-00146,2025-02-14 14:22:19,Hazmat,5,Chemical,Station 03,H-02,Hazmat Unit,31.527351,74.352141,2025-02-14 14:23:59.431300972,2025-02-14 14:35:19.584754114,2025-02-14 16:49:21.968994346,9.32,11.34,Available,True
INC-00475,2025-02-14 23:33:22,Medical Emergency,3,Medical,Station 12,R-02,Rescue,31.49176,74.400647,2025-02-14 23:36:50.955097438,2025-02-14 23:42:25.072164136,2025-02-15 01:48:22.212667096,4.88,5.57,Available,True
INC-00980,2025-02-15 06:55:42,Medical Emergency,3,Medical,Station 07,R-03,Rescue,31.562399,74.336739,2025-02-15 06:58:33.679077432,2025-02-15 07:09:49.257578436,2025-02-15 08:44:01.213999236,12.21,11.26,Available,True
INC-01017,2025-02-16 00:47:46,Medical Emergency,4,Medical,Station 07,R-03,Rescue,31.529348,74.295919,2025-02-16 00:52:18.510348898,2025-02-16 01:01:05.751634750,2025-02-16 02:50:33.511655398,8.11,8.79,Available,True
INC-00687,2025-02-16 17:04:11,Medical Emergency,3,Medical,Station 12,E-04,Engine,31.483905,74.352581,2025-02-16 17:06:44.136720818,2025-02-16 17:14:26.815537016,2025-02-16 18:51:05.496097202,3.26,7.71,Dispatched,True
INC-01024,2025-02-16 18:21:19,Structure Fire,3,Fire,Station 03,R-01,Rescue,31.482548,74.338229,2025-02-16 18:24:44.227685026,2025-02-16 18:35:51.901692010,2025-02-16 20:12:14.418960796,6.89,11.13,Available,True
INC-01054,2025-02-17 11:04:33,Medical Emergency,4,Medical,Station 12,E-02,Engine,31.47649,74.392234,2025-02-17 11:06:32.771437698,2025-02-17 11:12:25.654894566,2025-02-17 13:11:41.151214254,3.36,5.88,Available,True
INC-00321,2025-02-17 20:41:54,High-Rise Rescue,4,High-Rise,Station 03,L-03,Ladder,31.516789,74.365986,2025-02-17 20:45:27.316870950,2025-02-17 20:58:40.023182016,2025-02-17 22:37:05.959437090,10.91,13.21,Maintenance,True
INC-00078,2025-02-18 02:14:59,Structure Fire,5,Fire,Station 07,E-06,Engine,31.537017,74.323687,2025-02-18 02:16:12.178211498,2025-02-18 02:28:26.027934128,2025-02-18 04:20:16.016293856,10.32,12.23,Available,True
INC-00938,2025-02-18 05:21:40,Structure Fire,5,Fire,Station 12,E-06,Engine,31.469966,74.370458,2025-02-18 05:23:31.178894962,2025-02-18 05:30:12.699569728,2025-02-18 07:52:47.345832556,2.33,6.69,Available,True
INC-00532,2025-02-18 10:10:39,Structure Fire,3,Fire,Station 03,L-02,Ladder,31.523428,74.329672,2025-02-18 10:14:05.790244740,2025-02-18 10:20:21.926516021,2025-02-18 12:07:46.978625537,7.24,6.27,Available,True
INC-00716,2025-02-18 13:59:31,Vehicle Accident,5,Road Traffic,Station 03,E-02,Engine,31.512255,74.381755,2025-02-18 14:03:04.274290042,2025-02-18 14:16:16.806926560,2025-02-18 16:22:06.879917806,11.54,13.21,Available,True
INC-00266,2025-02-19 07:13:42,Structure Fire,3,Fire,Station 12,L-03,Ladder,31.479774,74.336892,2025-02-19 07:15:03.736750890,2025-02-19 07:22:33.006732474,2025-02-19 08:41:58.047172458,8.12,7.49,Available,True
INC-00593,2025-02-19 16:55:39,Vehicle Accident,4,Road Traffic,Station 07,E-08,Engine,31.51768,74.346442,2025-02-19 16:56:38.801492616,2025-02-19 17:05:24.243265230,2025-02-19 19:21:19.543021128,6.9,8.76,Available,True
INC-00419,2025-02-19 18:55:54,High-Rise Rescue,5,High-Rise,Station 21,E-03,Engine,31.545464,74.410938,2025-02-19 18:58:16.646053014,2025-02-19 19:08:44.400233106,2025-02-19 20:52:41.942086038,5.67,10.46,Dispatched,True
INC-00237,2025-02-20 00:37:32,Medical Emergency,4,Medical,Station 03,R-02,Rescue,31.479551,74.348795,2025-02-20 00:40:10.917836072,2025-02-20 00:46:14.782322714,2025-02-20 02:26:05.142358760,6.33,6.06,Available,False
INC-00470,2025-02-20 04:24:28,Medical Emergency,4,Medical,Station 12,E-05,Engine,31.479859,74.399823,2025-02-20 04:27:33.515535328,2025-02-20 04:36:18.935731912,2025-02-20 06:50:10.959672610,5.09,8.76,Available,True
INC-00353,2025-02-20 06:02:27,Vehicle Accident,4,Road Traffic,Station 07,R-04,Rescue,31.55495,74.323396,2025-02-20 06:04:52.060984740,2025-02-20 06:12:56.864993178,2025-02-20 07:44:18.972042318,4.3,8.08,Available,True
INC-00991,2025-02-20 07:09:20,Structure Fire,4,Fire,Station 12,L-02,Ladder,31.535583,74.353931,2025-02-20 07:10:51.064408070,2025-02-20 07:16:37.522701764,2025-02-20 09:15:07.665953035,5.82,5.77,Available,False
INC-00285,2025-02-20 14:28:13,Vehicle Accident,3,Road Traffic,Station 12,E-02,Engine,31.50388,74.364573,2025-02-20 14:31:08.888108686,2025-02-20 14:39:18.989298550,2025-02-20 16:21:57.768954832,6.05,8.17,Available,False
INC-00815,2025-02-21 00:30:49,Medical Emergency,1,Medical,Station 03,E-03,Engine,31.533443,74.356796,2025-02-21 00:33:06.717812698,2025-02-21 00:42:53.995238854,2025-02-21 01:58:41.560327792,6.62,9.79,Available,True
INC-00544,2025-02-21 04:23:21,Water Rescue,4,Water,Station 03,W-01,Water Rescue Unit,31.529895,74.365612,2025-02-21 04:24:27.235829412,2025-02-21 04:33:48.344484912,2025-02-21 06:30:34.597420632,6.61,9.35,Available,True
INC-00816,2025-02-21 05:30:19,Medical Emergency,3,Medical,Station 07,R-01,Rescue,31.519128,74.328485,2025-02-21 05:32:09.853818010,2025-02-21 05:39:15.199300036,2025-02-21 07:40:58.227634012,4.48,7.09,Available,True
INC-00987,2025-02-21 15:50:18,Structure Fire,5,Fire,Station 07,E-06,Engine,31.504225,74.324338,2025-02-21 15:52:59.194830060,2025-02-21 15:59:27.711975438,2025-02-21 18:27:37.364008314,5.71,6.48,Maintenance,True
INC-00994,2025-02-21 16:19:10,Vehicle Accident,3,Road Traffic,Station 07,E-02,Engine,31.530496,74.335779,2025-02-21 16:22:05.299697122,2025-02-21 16:28:08.600871184,2025-02-21 18:07:16.669469746,4.22,6.06,Available,True
INC-00660,2025-02-21 16:37:51,Medical Emergency,3,Medical,Station 07,E-02,Engine,31.557216,74.320845,2025-02-21 16:40:34.671758292,2025-02-21 16:48:45.534547728,2025-02-21 18:16:55.048115880,6.12,8.18,Available,True
INC-00021,2025-02-22 07:56:13,Medical Emergency,3,Medical,Station 07,R-03,Rescue,31.516895,74.362003,2025-02-22 07:57:59.960636140,2025-02-22 08:03:29.232430810,2025-02-22 09:09:39.815544172,3.86,5.49,Available,True
INC-00153,2025-02-22 14:39:43,Vehicle Accident,3,Road Traffic,Station 07,E-02,Engine,31.557748,74.335043,2025-02-22 14:43:02.034615508,2025-02-22 14:55:42.260551534,2025-02-22 16:04:21.698515720,13.21,12.67,Available,False
INC-00944,2025-02-22 23:43:58,Vehicle Accident,3,Road Traffic,Station 12,E-08,Engine,31.451894,74.357367,2025-02-22 23:47:18.148986586,2025-02-22 23:52:18.762100900,2025-02-23 02:08:23.437835734,1.83,5.01,Maintenance,False
INC-00702,2025-02-23 00:14:41,Vehicle Accident,3,Road Traffic,Station 03,R-04,Rescue,31.495979,74.358549,2025-02-23 00:17:18.574797752,2025-02-23 00:29:59.580721592,2025-02-23 02:04:34.623021830,13.52,12.68,Available,True
INC-00745,2025-02-23 04:21:17,Structure Fire,4,Fire,Station 07,R-02,Rescue,31.560147,74.313944,2025-02-23 04:24:50.788320968,2025-02-23 04:39:37.754069852,2025-02-23 06:46:11.892702368,17.61,14.78,Available,True
INC-00611,2025-02-23 06:03:40,Structure Fire,3,Fire,Station 12,L-02,Ladder,31.490485,74.364744,2025-02-23 06:05:54.007732984,2025-02-23 06:15:52.575935824,2025-02-23 08:12:53.121879160,10.62,9.98,Dispatched,True
INC-01077,2025-02-23 21:48:13,Hazmat,4,Chemical,Station 07,E-01,Engine,31.50826,74.350176,2025-02-23 21:49:47.592567814,2025-02-23 21:58:16.121862136,2025-02-23 23:27:56.842062334,4.87,8.48,Available,True
INC-00729,2025-02-24 12:37:55,Medical Emergency,2,Medical,Station 21,E-05,Engine,31.52932,74.358492,2025-02-24 12:40:46.770650980,2025-02-24 12:47:46.624632226,2025-02-24 13:54:41.770916014,6.15,7.0,Available,False
INC-00138,2025-02-25 07:54:10,Structure Fire,5,Fire,Station 12,E-03,Engine,31.502374,74.339267,2025-02-25 07:56:14.079263572,2025-02-25 08:00:45.168492298,2025-02-25 10:11:41.841019636,2.91,4.52,Available,False
INC-00709,2025-02-25 22:32:57,Water Rescue,5,Water,Station 07,W-02,Water Rescue Unit,31.553024,74.353698,2025-02-25 22:35:29.964526632,2025-02-25 22:49:40.348114824,2025-02-26 01:05:32.093176788,12.98,14.17,Available,False
INC-00890,2025-02-26 02:44:47,Structure Fire,5,Fire,Station 03,E-08,Engine,31.524521,74.352092,2025-02-26 02:47:29.599259582,2025-02-26 02:54:08.764931972,2025-02-26 05:20:31.668479360,3.76,6.65,Available,True
INC-00597,2025-02-27 05:28:25,Vehicle Accident,3,Road Traffic,Station 12,E-01,Engine,31.511779,74.381071,2025-02-27 05:30:05.214334378,2025-02-27 05:34:43.463210428,2025-02-27 06:53:27.580375726,2.25,4.64,Available,True
INC-00879,2025-02-27 06:51:39,Vehicle Accident,3,Road Traffic,Station 03,R-02,Rescue,31.498277,74.356447,2025-02-27 06:54:48.188878932,2025-02-27 07:00:51.642860442,2025-02-27 08:50:58.358314326,3.45,6.06,Dispatched,True
INC-00273,2025-02-27 11:10:50,High-Rise Rescue,3,High-Rise,Station 03,L-01,Ladder,31.501634,74.378689,2025-02-27 11:11:20.000000000,2025-02-27 11:19:48.647895746,2025-02-27 13:09:24.865930232,9.78,8.48,Available,True
INC-00018,2025-02-27 15:45:05,Water Rescue,3,Water,Station 03,W-01,Water Rescue Unit,31.50123,74.328577,2025-02-27 15:46:15.400048130,2025-02-27 15:58:53.861413508,2025-02-27 17:41:56.247564338,12.74,12.64,Dispatched,True
INC-00864,2025-02-27 16:34:05,Structure Fire,4,Fire,Station 21,R-03,Rescue,31.524932,74.392298,2025-02-27 16:35:07.416048782,2025-02-27 16:44:49.156176938,2025-02-27 18:49:08.632762088,6.63,9.7,Available,True
INC-00986,2025-02-27 21:10:45,Vehicle Accident,4,Road Traffic,Station 07,E-06,Engine,31.528889,74.303671,2025-02-27 21:12:58.849195746,2025-02-27 21:23:39.093406470,2025-02-27 23:31:10.549392359,5.44,10.67,Available,False
INC-00805,2025-02-28 20:09:29,Medical Emergency,2,Medical,Station 03,R-03,Rescue,31.520408,74.372333,2025-02-28 20:12:41.227913852,2025-02-28 20:22:32.840526668,2025-02-28 20:58:20.969917982,7.52,9.86,Dispatched,True
INC-00650,2025-02-28 20:28:41,Medical Emergency,2,Medical,Station 03,R-03,Rescue,31.505914,74.361903,2025-02-28 20:32:20.313747464,2025-02-28 20:41:21.688732148,2025-02-28 21:53:13.762999076,5.02,9.02,Dispatched,True
INC-01115,2025-03-01 02:29:23,Medical Emergency,2,Medical,Station 21,R-03,Rescue,31.558089,74.414847,2025-03-01 02:30:27.998716220,2025-03-01 02:33:27.998716220,2025-03-01 03:32:35.460492026,2.41,3.0,Available,True
INC-00920,2025-03-01 05:55:22,Vehicle Accident,5,Road Traffic,Station 03,E-04,Engine,31.498088,74.337938,2025-03-01 05:57:46.974932026,2025-03-01 06:05:52.211971654,2025-03-01 08:15:19.983461020,5.71,8.09,Available,False
INC-00452,2025-03-01 09:06:37,Water Rescue,4,Water,Station 07,W-01,Water Rescue Unit,31.482149,74.327694,2025-03-01 09:09:17.989944616,2025-03-01 09:20:55.421598388,2025-03-01 11:57:11.163240580,7.75,11.62,Available,True
INC-00411,2025-03-01 10:10:07,Water Rescue,3,Water,Station 03,R-04,Rescue,31.496547,74.409569,2025-03-01 10:12:42.970895158,2025-03-01 10:20:32.708735404,2025-03-01 12:01:29.991198718,4.64,7.83,Maintenance,True
INC-00044,2025-03-01 13:53:01,Medical Emergency,2,Medical,Station 03,R-02,Rescue,31.50957,74.349361,2025-03-01 13:54:00.926534878,2025-03-01 13:59:30.374724826,2025-03-01 14:49:16.161384808,5.74,5.49,Dispatched,True
INC-01046,2025-03-01 18:54:39,Structure Fire,3,Fire,Station 21,E-03,Engine,31.559912,74.379442,2025-03-01 18:58:27.164883654,2025-03-01 19:10:09.060097074,2025-03-01 21:08:59.553443472,9.12,11.7,Dispatched,False
